30990515.66,1.63E-09,1.56E+13,1096.985204,1466.581287,670.8042241,771.1455427,18.70238882,0.749011529,0.99999869,0.029311267
30990518.27,1.63E-09,1.56E+13,1096.985172,1466.581249,670.8042202,771.1455046,18.70239039,0.749011544,0.99999869,0.029311265
30990520.88,1.63E-09,1.56E+13,1096.985138,1466.581209,670.8042178,771.1454683,18.70239197,0.74901156,0.99999869,0.029311262
30990524.14,1.63E-09,1.56E+13,1096.985092,1466.581156,670.8042139,771.145421,18.70239394,0.74901158,0.99999869,0.029311259
30990527.4,1.63E-09,1.56E+13,1096.985048,1466.581104,670.8042103,771.1453764,18.70239591,0.7490116,0.99999869,0.029311256
30990529.44,1.63E-09,1.56E+13,1096.985021,1466.581072,670.8042103,771.1453506,18.70239714,0.749011612,0.99999869,0.029311254
30990531.48,1.63E-09,1.56E+13,1096.984994,1466.58104,670.8042082,771.1453219,18.70239837,0.749011625,0.99999869,0.029311252
30990541.68,1.63E-09,1.56E+13,1096.98484,1466.580866,670.8041859,771.1451634,18.70240452,0.749011687,0.99999869,0.029311242
30990546.77,1.63E-09,1.56E+13,1096.984776,1466.580786,670.8041867,771.1451051,18.7024076,0.749011717,0.99999869,0.029311237
30990549.32,1.63E-09,1.56E+13,1096.984744,1466.580748,670.8041883,771.1450747,18.70240914,0.749011733,0.99999869,0.029311235
30990562.07,1.63E-09,1.56E+13,1096.984553,1466.580533,670.8041602,771.1448756,18.70241683,0.74901181,0.99999869,0.029311222
30990574.81,1.63E-09,1.56E+13,1096.984376,1466.580325,670.8041473,771.1447007,18.70242452,0.749011888,0.99999869,0.029311209
30990638.54,1.63E-09,1.56E+13,1096.983383,1466.57921,670.8040071,771.1437103,18.70246297,0.749012274,0.99999869,0.029311144
30990670.4,1.63E-09,1.56E+13,1096.983017,1466.578747,670.8040221,771.1433435,18.7024822,0.749012467,0.99999869,0.029311115
30990686.33,1.63E-09,1.56E+13,1096.98283,1466.578515,670.8040243,771.1431513,18.70249182,0.749012564,0.99999869,0.029311101
30990694.3,1.63E-09,1.56E+13,1096.982738,1466.578399,670.8040259,771.1430558,18.70249662,0.749012612,0.99999869,0.029311093
30990734.12,1.63E-09,1.56E+13,1096.982124,1466.57771,670.8039391,771.1424348,18.70252066,0.749012854,0.99999869,0.029311053
30990754.04,1.63E-09,1.56E+13,1096.981892,1466.577417,670.8039477,771.1422063,18.70253268,0.749012975,0.99999869,0.029311035
30990773.95,1.63E-09,1.56E+13,1096.98162,1466.5771,670.8039254,771.1419268,18.70254469,0.749013096,0.99999869,0.029311015
30990873.52,1.63E-09,1.56E+13,1096.980068,1466.575356,670.8037066,771.1403797,18.70260478,0.749013699,0.99999869,0.029310913
30990923.3,1.63E-09,1.56E+13,1096.979501,1466.574639,670.8037302,771.1398062,18.70263483,0.749014001,0.99999869,0.029310868
30991172.22,1.63E-09,1.56E+13,1096.975609,1466.570271,670.8031778,771.1359308,18.70278505,0.749015511,0.99999869,0.029310614
30991296.68,1.63E-09,1.56E+13,1096.974211,1466.568499,670.8032397,771.1344954,18.70286016,0.749016266,0.99999869,0.029310501
30991304.46,1.63E-09,1.56E+13,1096.974295,1466.568498,670.8033754,771.1346191,18.70286485,0.749016314,0.99999869,0.029310501
30991312.24,1.63E-09,1.56E+13,1096.974227,1466.56842,670.8033657,771.1344922,18.70286955,0.749016361,0.99999869,0.029310492
30991351.13,1.63E-09,1.56E+13,1096.973639,1466.567759,670.8032837,771.1338862,18.70289302,0.749016597,0.99999869,0.029310453
30991390.03,1.63E-09,1.56E+13,1096.973105,1466.567131,670.8032439,771.1333519,18.70291649,0.749016833,0.99999869,0.029310415
30991487.26,1.63E-09,1.56E+13,1096.971633,1466.565462,670.8030577,771.1318817,18.70297517,0.749017422,0.99999869,0.029310317
30991535.88,1.63E-09,1.56E+13,1096.971078,1466.564761,670.8030795,771.1313189,18.70300451,0.749017717,0.99999869,0.029310273
30991560.19,1.63E-09,1.56E+13,1096.970794,1466.564407,670.803083,771.1310256,18.70301918,0.749017865,0.99999869,0.02931025
30991681.73,1.63E-09,1.56E+13,1096.9689,1466.562282,670.8028148,771.1291336,18.70309253,0.749018602,0.99999869,0.029310126
30991685.53,1.63E-09,1.56E+13,1096.969014,1466.562305,670.8029683,771.1293502,18.70309482,0.749018625,0.99999869,0.02931013
30991689.33,1.63E-09,1.56E+13,1096.969018,1466.562308,670.802964,771.1292794,18.70309711,0.749018648,0.99999869,0.029310126
30991694.08,1.63E-09,1.56E+13,1096.96898,1466.562265,670.8029627,771.1292076,18.70309998,0.749018677,0.99999869,0.029310121
30991698.82,1.63E-09,1.56E+13,1096.968926,1466.562201,670.8029594,771.1291403,18.70310284,0.749018706,0.99999869,0.029310117
30991722.56,1.63E-09,1.56E+13,1096.968566,1466.561796,670.8029086,771.1287703,18.70311717,0.74901885,0.99999869,0.029310092
30991734.43,1.63E-09,1.56E+13,1096.968425,1466.561618,670.8029134,771.1286342,18.70312433,0.749018922,0.99999869,0.029310082
30991749.27,1.63E-09,1.56E+13,1096.968217,1466.561378,670.8028929,771.1284201,18.70313329,0.749019012,0.99999869,0.029310067
30991764.11,1.63E-09,1.56E+13,1096.968013,1466.561138,670.8028776,771.128215,18.70314224,0.749019102,0.99999869,0.029310053
30991838.29,1.63E-09,1.56E+13,1096.966858,1466.55984,670.8027143,771.127062,18.70318701,0.749019552,0.99999869,0.029309977
30991912.47,1.63E-09,1.56E+13,1096.965841,1466.558645,670.8026403,771.1260425,18.70323178,0.749020002,0.99999869,0.029309905
30992283.39,1.63E-09,1.56E+13,1096.960041,1466.552131,670.8018224,771.1202797,18.70345563,0.749022252,0.999998691,0.029309525
30992306.58,1.63E-09,1.56E+13,1096.96049,1466.552309,670.8023058,771.1207369,18.70346962,0.749022392,0.999998691,0.029309526
30992312.37,1.63E-09,1.56E+13,1096.960462,1466.552278,670.8023003,771.1206375,18.70347311,0.749022427,0.999998691,0.02930952
30992318.17,1.63E-09,1.56E+13,1096.960402,1466.552206,670.8022976,771.1205552,18.70347661,0.749022463,0.999998691,0.029309514
30992347.15,1.63E-09,1.56E+13,1096.959963,1466.551712,670.8022347,771.1201035,18.7034941,0.749022638,0.999998691,0.029309485
